text,label
"Could I now rewrite the current <url> article to be primarily about the comic, with a small section mentioning that a future film has been announced? Or should I wait until the deletion debate is over and then (if neccessary) create a new <url> article like that?",0
"Hi, Schutz; it's still busted.  Would it be OK with you if I asked GimmeBot to take over the mainpage bolding?",1
I noticed that the bot is now using the duplicate template instead of the db-redundantimage template.  Is there a reason for the switch?,0
"ok. it's not something I can get terribly excited about, to be honest. Perhaps I am missing something?",0
"I'm new. Is the Editing User Talk section the right place to see if an article (not mine) can be rated ""Feature Listed"" or ""Feature Article""?",0
"See <url>. I've made them, can you help fill them out and place them in the articles?",0
"Hello Iris. Would you add Straka's signing with a Czech team into, to his page?",1
Problem isn't too hard; I'm taking care of it.  Had you discovered <person>?,0
"He's still at it, and stating that we can't stop him as he has not got a static IP. Can you at least block him for now?",0
"They all used to be dabs that linked to other dabs which are now housed in the pages I moved them to, so I don't think there's too a need to restore them. Also, I eliminated the ""4th of July (song)"" redirect as there was only one page linking to it; no use for a redirect if nobody is going to it, right?",0
It's in the library I think. Need a specific reference?,0
"89.243.201.235, another account from him to just deleting sections at wimbledon. Canxb4t you protect the page for two weeks?",0
"We both reverted the article to fix vandalism, but I took it back to a version with more Wikilinks. What do you think?",0
"Yes, well, that will take someone time to sit down and write the essay/guideline. Is it best to start there, or write a draft in user space or a subpage of <url> first?",0
"Can we hear this from Counter-revolutionary? Perhaps in conjunction with a rebuttal, rather than just a denial, of the allegations?",0
Thank you ''very much'' for partaking in my effort to have a listing of stable article revisions. How do you suggest we get this project off the ground?,1
"Some time ago, you uploaded separate maps for each town and unincorporated community in <url>.  Do you have similar maps for any other counties, or a town-level map of the entire state?",1
"Please discuss general principles on <url>.  Do you think there should be a controversies page, or do you think the controversies should be integrated into the mainline texts of the various Giuliani articles?",1
"Incidentally, Jossi has admitted to having negative opinions about Golb and to ""throwing oil on the fire"" in that regard on another talk page.  Is it entirely appropriate for him to be involved in editing this page?",0
"btw, do you think we should mention the effect right off the bat of the descripition(seeing as ""effect"" is listed right above it???",0
I suspect so - though with the size of things it may be best to assess each one individually. Using the formal name of the region was copied from the London category which had already been started - maybe we could add disambiguators on an individual case by case basis?,0
"From this end it looks like it might be working again. Could you try sending something to me via WP, please?",1
Ok then. DO you want to set up another Peer Review for <url>?,0
"Great! Do you use IRC at all, or do you stay on-wiki?",1
"Just saw your message on <url>. Shall I carry on the review, or shall I wait for a cue from your side when you're ready to carry on?",0
"On a different subject, does this article pass <url> and/or <url>? Could it be linked from <url> as the next album?",0
"Indeed, the New York Times tells us that Iain Hook ""''was shot in the back by an Israeli soldier ''"". Why did a member of the IDF shoot him?",0
"I thought this problem (non-Latin characters being changed to ??????? when people edit in certain browsers) had been fixed, but maybe there are browsers out there that don't support Unicode even with the fix?",0
